defined_class	preferred_label
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:9940	Sheep
NCIBTaxon:89462	Water Buffalo
NCIBTaxon:8835	Mallard duck
NCIBTaxon:8839	Muscovy Duck (domestic type)
NCIBTaxon:8843	Domestic goose
NCIBTaxon:8848	Domestic goose
NCIBTaxon:8932	Rock pigeon
NCIBTaxon:8932	Rock pigeon
NCIBTaxon:8932	Rock pigeon
NCIBTaxon:9031	Chicken
NCIBTaxon:9091	Common quail
NCIBTaxon:9103	Turkey
NCIBTaxon:9103	Turkey
NCIBTaxon:9103	Turkey
NCIBTaxon:9103	Turkey
NCIBTaxon:9615	Dog
NCIBTaxon:9615	Dog
NCIBTaxon:9615	Dog
NCIBTaxon:9615	Dog
NCIBTaxon:9615	Dog
NCIBTaxon:9615	Dog
NCIBTaxon:9615	Dog
NCIBTaxon:9615	Dog
NCIBTaxon:9793	Ass
NCIBTaxon:9793	Ass
NCIBTaxon:9793	Ass
NCIBTaxon:9793	Ass
NCIBTaxon:9939	Ovis spp.
NCIBTaxon:10042	North American deer mouse
NCIBTaxon:10042	North American deer mouse
NCIBTaxon:10152	Short-tailed chinchilla
NCIBTaxon:30521	Domestic Yak
NCIBTaxon:30521	Domestic Yak
NCIBTaxon:37174	Bighorn Sheep
